depart_sec,origin_edge,dest_edge,speed
1182,np17_nt16,nt1_np20,11.0
1182,np7_nt10,nt24_np12,11.0
1183,np12_nt24,nt21_np16,11.0
1183,np12_nt24,nt3_np3,11.0
1183,np8_nt15,nt1_np1,11.0
1183,np9_nt20,nt21_np16,11.0
1184,np6_nt5,nt21_np16,11.0
1184,np15_nt21,nt1_np1,11.0
1184,np3_nt3,nt21_np15,11.0
1184,np6_nt5,nt21_np16,11.0
1186,np14_nt22,nt25_np11,11.0
1187,np5_nt5,nt3_np3,11.0
1187,np1_nt1,nt21_np15,11.0
1188,np8_nt15,nt21_np16,11.0
1188,np3_nt3,nt20_np9,11.0
1189,np13_nt23,nt5_np5,11.0
1190,np14_nt22,nt2_np2,11.0
1193,np19_nt6,nt21_np15,11.0
1193,np5_nt5,nt3_np3,11.0
1195,np1_nt1,nt25_np11,11.0
1195,np8_nt15,nt10_np7,11.0
1196,np8_nt15,nt24_np12,11.0
1197,np4_nt4,nt2_np2,11.0
1198,np19_nt6,nt5_np5,11.0
1198,np18_nt11,nt25_np11,11.0
1198,np7_nt10,nt22_np14,11.0
1199,np6_nt5,nt3_np3,11.0
1199,np13_nt23,nt4_np4,11.0
1199,np3_nt3,nt23_np13,11.0
1199,np20_nt1,nt22_np14,11.0
1200,np16_nt21,nt15_np8,11.0
1200,np2_nt2,nt5_np5,11.0
1201,np13_nt23,nt21_np15,11.0
1201,np19_nt6,nt23_np13,11.0
1202,np4_nt4,nt15_np8,11.0
1202,np11_nt25,nt20_np9,11.0
1203,np1_nt1,nt25_np11,11.0
1203,np8_nt15,nt5_np5,11.0
1203,np14_nt22,nt5_np6,11.0
1204,np7_nt10,nt21_np16,11.0
1207,np4_nt4,nt15_np8,11.0
1207,np1_nt1,nt20_np9,11.0
1207,np4_nt4,nt15_np8,11.0
1208,np20_nt1,nt2_np2,11.0
1209,np11_nt25,nt5_np6,11.0
1210,np19_nt6,nt23_np13,11.0
1210,np9_nt20,nt4_np4,11.0
1212,np10_nt25,nt20_np9,11.0
1212,np12_nt24,nt1_np20,11.0
1213,np20_nt1,nt11_np18,11.0
1214,np18_nt11,nt15_np8,11.0
1214,np8_nt15,nt23_np13,11.0
1215,np15_nt21,nt23_np13,11.0
1215,np20_nt1,nt16_np17,11.0
1215,np3_nt3,nt24_np12,11.0
1215,np11_nt25,nt3_np3,11.0
1216,np13_nt23,nt21_np15,11.0
1217,np12_nt24,nt25_np11,11.0
1218,np9_nt20,nt4_np4,11.0
1218,np13_nt23,nt25_np11,11.0
1218,np15_nt21,nt23_np13,11.0
1219,np11_nt25,nt20_np9,11.0
1219,np4_nt4,nt15_np8,11.0
1220,np11_nt25,nt21_np15,11.0
1220,np20_nt1,nt11_np18,11.0
1221,np4_nt4,nt1_np1,11.0
1221,np12_nt24,nt1_np20,11.0
1221,np11_nt25,nt24_np12,11.0
1222,np4_nt4,nt5_np5,11.0
1222,np7_nt10,nt25_np11,11.0
1223,np10_nt25,nt2_np2,11.0
1224,np8_nt15,nt4_np4,11.0
1224,np10_nt25,nt10_np7,11.0
1224,np10_nt25,nt16_np17,11.0
1224,np7_nt10,nt23_np13,11.0
1227,np13_nt23,nt20_np9,11.0
1227,np13_nt23,nt5_np5,11.0
1227,np4_nt4,nt25_np10,11.0
1228,np16_nt21,nt25_np10,11.0
1228,np6_nt5,nt24_np12,11.0
1228,np16_nt21,nt5_np6,11.0
1229,np11_nt25,nt15_np8,11.0
1230,np3_nt3,nt23_np13,11.0
1231,np1_nt1,nt21_np16,11.0
1231,np7_nt10,nt11_np18,11.0
1232,np7_nt10,nt21_np16,11.0
1233,np7_nt10,nt25_np11,11.0
1233,np14_nt22,nt1_np1,11.0
1234,np15_nt21,nt3_np3,11.0
1234,np17_nt16,nt1_np1,11.0
1235,np13_nt23,nt10_np7,11.0
1235,np13_nt23,nt11_np18,11.0
1235,np12_nt24,nt25_np10,11.0
1235,np14_nt22,nt6_np19,11.0
1236,np9_nt20,nt15_np8,11.0
1236,np12_nt24,nt10_np7,11.0
1236,np14_nt22,nt20_np9,11.0
1236,np16_nt21,nt15_np8,11.0
1237,np14_nt22,nt1_np1,11.0
1237,np19_nt6,nt11_np18,11.0
1237,np9_nt20,nt11_np18,11.0
1239,np8_nt15,nt5_np6,11.0
1239,np12_nt24,nt20_np9,11.0
1240,np5_nt5,nt1_np1,11.0
1241,np5_nt5,nt25_np11,11.0
1241,np12_nt24,nt1_np20,11.0
1241,np9_nt20,nt1_np20,11.0
1242,np6_nt5,nt11_np18,11.0
1243,np13_nt23,nt21_np15,11.0
1243,np15_nt21,nt3_np3,11.0
1243,np18_nt11,nt4_np4,11.0
1243,np12_nt24,nt4_np4,11.0
1244,np20_nt1,nt24_np12,11.0
1245,np16_nt21,nt10_np7,11.0
1246,np4_nt4,nt5_np5,11.0
1247,np6_nt5,nt6_np19,11.0
1247,np5_nt5,nt10_np7,11.0
1248,np11_nt25,nt16_np17,11.0
1249,np3_nt3,nt5_np6,11.0
1249,np14_nt22,nt10_np7,11.0
1249,np6_nt5,nt24_np12,11.0
1250,np16_nt21,nt25_np10,11.0
1250,np13_nt23,nt21_np16,11.0
1251,np16_nt21,nt15_np8,11.0
1251,np11_nt25,nt22_np14,11.0
1251,np8_nt15,nt24_np12,11.0
1252,np4_nt4,nt1_np20,11.0
1253,np17_nt16,nt1_np20,11.0
1253,np12_nt24,nt2_np2,11.0
1255,np3_nt3,nt5_np6,11.0
1256,np5_nt5,nt15_np8,11.0
1256,np2_nt2,nt11_np18,11.0
1257,np4_nt4,nt5_np6,11.0
1257,np9_nt20,nt5_np6,11.0
1257,np19_nt6,nt25_np10,11.0
1258,np1_nt1,nt16_np17,11.0
1259,np19_nt6,nt2_np2,11.0
1259,np10_nt25,nt25_np11,11.0
1259,np17_nt16,nt1_np1,11.0
1259,np2_nt2,nt1_np20,11.0
1260,np6_nt5,nt10_np7,11.0
1261,np20_nt1,nt5_np6,11.0
1262,np15_nt21,nt25_np11,11.0
1262,np2_nt2,nt11_np18,11.0
1263,np17_nt16,nt1_np20,11.0
1263,np5_nt5,nt3_np3,11.0
1263,np13_nt23,nt4_np4,11.0
1263,np18_nt11,nt1_np20,11.0
1264,np7_nt10,nt1_np20,11.0
1264,np7_nt10,nt23_np13,11.0
1264,np7_nt10,nt4_np4,11.0
1265,np9_nt20,nt5_np5,11.0
1265,np7_nt10,nt5_np5,11.0
1265,np6_nt5,nt20_np9,11.0
1265,np15_nt21,nt16_np17,11.0
1265,np15_nt21,nt11_np18,11.0
1265,np7_nt10,nt1_np20,11.0
1266,np18_nt11,nt25_np10,11.0
1266,np7_nt10,nt1_np1,11.0
1267,np7_nt10,nt1_np20,11.0
1268,np17_nt16,nt3_np3,11.0
1268,np15_nt21,nt15_np8,11.0
1269,np15_nt21,nt20_np9,11.0
1269,np14_nt22,nt2_np2,11.0
1269,np20_nt1,nt6_np19,11.0
1270,np13_nt23,nt5_np5,11.0
1272,np17_nt16,nt11_np18,11.0
1272,np10_nt25,nt20_np9,11.0
1272,np1_nt1,nt1_np20,11.0
1272,np2_nt2,nt25_np10,11.0
1273,np3_nt3,nt4_np4,11.0
1273,np11_nt25,nt3_np3,11.0
1276,np16_nt21,nt5_np5,11.0
1277,np5_nt5,nt23_np13,11.0
1277,np6_nt5,nt5_np5,11.0
1277,np8_nt15,nt1_np1,11.0
1278,np18_nt11,nt23_np13,11.0
1278,np7_nt10,nt2_np2,11.0
1278,np18_nt11,nt25_np10,11.0
1279,np10_nt25,nt3_np3,11.0
1279,np13_nt23,nt1_np1,11.0
1281,np5_nt5,nt21_np16,11.0
1281,np17_nt16,nt11_np18,11.0
1281,np16_nt21,nt21_np15,11.0
1281,np17_nt16,nt22_np14,11.0
1282,np14_nt22,nt1_np20,11.0
1282,np5_nt5,nt5_np6,11.0
1282,np17_nt16,nt23_np13,11.0
1283,np8_nt15,nt5_np6,11.0
1283,np6_nt5,nt25_np10,11.0
1284,np5_nt5,nt21_np16,11.0
1284,np5_nt5,nt2_np2,11.0
1284,np10_nt25,nt4_np4,11.0
1284,np16_nt21,nt25_np11,11.0
1285,np11_nt25,nt21_np16,11.0
1285,np19_nt6,nt4_np4,11.0
1285,np4_nt4,nt10_np7,11.0
1285,np14_nt22,nt11_np18,11.0
1286,np2_nt2,nt25_np10,11.0
1286,np4_nt4,nt21_np15,11.0
1287,np18_nt11,nt23_np13,11.0
1287,np18_nt11,nt6_np19,11.0
1287,np20_nt1,nt25_np10,11.0
1288,np2_nt2,nt1_np20,11.0
1289,np15_nt21,nt5_np5,11.0
1290,np19_nt6,nt3_np3,11.0
1291,np1_nt1,nt22_np14,11.0
1291,np14_nt22,nt2_np2,11.0
1291,np19_nt6,nt15_np8,11.0
1291,np11_nt25,nt1_np1,11.0
1292,np6_nt5,nt1_np20,11.0
1292,np4_nt4,nt6_np19,11.0
1294,np9_nt20,nt11_np18,11.0
1295,np20_nt1,nt22_np14,11.0
1296,np7_nt10,nt6_np19,11.0
1296,np19_nt6,nt3_np3,11.0
1299,np1_nt1,nt5_np5,11.0
1299,np6_nt5,nt5_np5,11.0
1301,np11_nt25,nt1_np20,11.0
1301,np12_nt24,nt22_np14,11.0
1301,np7_nt10,nt25_np10,11.0
1301,np1_nt1,nt21_np15,11.0
1302,np8_nt15,nt1_np1,11.0
1302,np5_nt5,nt6_np19,11.0
1302,np14_nt22,nt10_np7,11.0
1303,np1_nt1,nt11_np18,11.0
1303,np20_nt1,nt10_np7,11.0
1306,np11_nt25,nt24_np12,11.0
1307,np2_nt2,nt23_np13,11.0
1307,np15_nt21,nt15_np8,11.0
1308,np9_nt20,nt22_np14,11.0
1310,np19_nt6,nt20_np9,11.0
1312,np6_nt5,nt24_np12,11.0
1314,np20_nt1,nt1_np1,11.0
1315,np14_nt22,nt5_np6,11.0
1316,np16_nt21,nt5_np6,11.0
1318,np19_nt6,nt5_np6,11.0
1318,np1_nt1,nt10_np7,11.0
1318,np2_nt2,nt21_np16,11.0
1319,np18_nt11,nt15_np8,11.0
1320,np7_nt10,nt24_np12,11.0
1320,np1_nt1,nt3_np3,11.0
1320,np19_nt6,nt10_np7,11.0
1320,np6_nt5,nt5_np5,11.0
1321,np6_nt5,nt15_np8,11.0
1321,np9_nt20,nt16_np17,11.0
1321,np4_nt4,nt6_np19,11.0
1323,np19_nt6,nt3_np3,11.0
1324,np18_nt11,nt23_np13,11.0
1324,np20_nt1,nt25_np11,11.0
1324,np12_nt24,nt15_np8,11.0
1324,np7_nt10,nt15_np8,11.0
1325,np19_nt6,nt11_np18,11.0
1325,np19_nt6,nt5_np5,11.0
1326,np6_nt5,nt1_np20,11.0
1326,np14_nt22,nt25_np11,11.0
1326,np5_nt5,nt21_np16,11.0
1327,np10_nt25,nt21_np16,11.0
1327,np18_nt11,nt21_np15,11.0
1328,np19_nt6,nt11_np18,11.0
1329,np8_nt15,nt20_np9,11.0
1329,np19_nt6,nt25_np11,11.0
1329,np11_nt25,nt1_np1,11.0
1330,np6_nt5,nt22_np14,11.0
1331,np9_nt20,nt15_np8,11.0
1331,np3_nt3,nt10_np7,11.0
1332,np7_nt10,nt2_np2,11.0
1333,np2_nt2,nt11_np18,11.0
1334,np12_nt24,nt4_np4,11.0
1334,np8_nt15,nt21_np16,11.0
1335,np13_nt23,nt11_np18,11.0
1336,np13_nt23,nt21_np16,11.0
1337,np7_nt10,nt1_np1,11.0
1337,np17_nt16,nt5_np5,11.0
1338,np20_nt1,nt4_np4,11.0
1340,np11_nt25,nt5_np6,11.0
1340,np20_nt1,nt25_np11,11.0
1341,np2_nt2,nt24_np12,11.0
1343,np20_nt1,nt16_np17,11.0
1343,np16_nt21,nt1_np20,11.0
1344,np10_nt25,nt11_np18,11.0
1344,np5_nt5,nt21_np15,11.0
1345,np17_nt16,nt1_np20,11.0
1346,np3_nt3,nt1_np20,11.0
1346,np18_nt11,nt2_np2,11.0
1346,np16_nt21,nt20_np9,11.0
1347,np1_nt1,nt24_np12,11.0
1347,np20_nt1,nt6_np19,11.0
1347,np19_nt6,nt2_np2,11.0
1347,np2_nt2,nt4_np4,11.0
1348,np6_nt5,nt1_np1,11.0
1349,np5_nt5,nt1_np1,11.0
1350,np9_nt20,nt3_np3,11.0
1351,np9_nt20,nt4_np4,11.0
1351,np7_nt10,nt21_np15,11.0
1351,np18_nt11,nt1_np20,11.0
1352,np15_nt21,nt23_np13,11.0
1354,np17_nt16,nt5_np5,11.0
1354,np20_nt1,nt5_np5,11.0
1354,np12_nt24,nt5_np5,11.0
1354,np20_nt1,nt20_np9,11.0
1354,np12_nt24,nt10_np7,11.0
1356,np18_nt11,nt5_np6,11.0
1356,np9_nt20,nt15_np8,11.0
1357,np14_nt22,nt21_np15,11.0
1357,np16_nt21,nt1_np20,11.0
1358,np7_nt10,nt25_np11,11.0
1358,np3_nt3,nt5_np6,11.0
1358,np5_nt5,nt20_np9,11.0
1359,np5_nt5,nt1_np20,11.0
1359,np4_nt4,nt25_np10,11.0
1361,np15_nt21,nt20_np9,11.0
1362,np14_nt22,nt24_np12,11.0
1362,np5_nt5,nt11_np18,11.0
1365,np20_nt1,nt21_np16,11.0
1365,np7_nt10,nt15_np8,11.0
1366,np4_nt4,nt23_np13,11.0
1366,np13_nt23,nt11_np18,11.0
1366,np3_nt3,nt25_np11,11.0
1366,np4_nt4,nt21_np15,11.0
1366,np17_nt16,nt25_np11,11.0
1366,np18_nt11,nt23_np13,11.0
1367,np6_nt5,nt20_np9,11.0
1369,np3_nt3,nt5_np5,11.0
1370,np16_nt21,nt2_np2,11.0
1370,np10_nt25,nt16_np17,11.0
1370,np1_nt1,nt5_np5,11.0
1371,np20_nt1,nt16_np17,11.0
1371,np7_nt10,nt24_np12,11.0
1371,np11_nt25,nt15_np8,11.0
1372,np19_nt6,nt4_np4,11.0
1372,np15_nt21,nt24_np12,11.0
1373,np13_nt23,nt4_np4,11.0
1373,np9_nt20,nt25_np10,11.0
1375,np4_nt4,nt24_np12,11.0
1375,np16_nt21,nt15_np8,11.0
1375,np13_nt23,nt25_np10,11.0
1375,np7_nt10,nt2_np2,11.0
1376,np5_nt5,nt21_np15,11.0
1377,np6_nt5,nt25_np10,11.0
1378,np16_nt21,nt10_np7,11.0
1378,np11_nt25,nt24_np12,11.0
1378,np6_nt5,nt5_np5,11.0
1378,np16_nt21,nt20_np9,11.0
1378,np6_nt5,nt10_np7,11.0
1379,np2_nt2,nt25_np11,11.0
1379,np19_nt6,nt5_np6,11.0
1379,np13_nt23,nt15_np8,11.0
1379,np8_nt15,nt10_np7,11.0
1380,np19_nt6,nt21_np16,11.0
1381,np8_nt15,nt5_np6,11.0
1382,np19_nt6,nt20_np9,11.0
1382,np11_nt25,nt25_np10,11.0
1383,np13_nt23,nt5_np6,11.0
1383,np18_nt11,nt21_np15,11.0
1384,np12_nt24,nt1_np1,11.0
1385,np19_nt6,nt15_np8,11.0
1385,np3_nt3,nt25_np10,11.0
1385,np15_nt21,nt5_np6,11.0
1387,np4_nt4,nt5_np6,11.0
1389,np3_nt3,nt4_np4,11.0
1390,np13_nt23,nt16_np17,11.0
1390,np6_nt5,nt10_np7,11.0
1390,np9_nt20,nt1_np20,11.0
1392,np20_nt1,nt20_np9,11.0
1393,np18_nt11,nt5_np6,11.0
1393,np3_nt3,nt21_np15,11.0
1394,np15_nt21,nt4_np4,11.0
1395,np13_nt23,nt20_np9,11.0
1395,np5_nt5,nt15_np8,11.0
1396,np9_nt20,nt16_np17,11.0
1397,np19_nt6,nt5_np5,11.0
1397,np1_nt1,nt10_np7,11.0
1398,np5_nt5,nt6_np19,11.0
1399,np3_nt3,nt24_np12,11.0
1399,np15_nt21,nt23_np13,11.0
1400,np17_nt16,nt24_np12,11.0
1401,np17_nt16,nt21_np15,11.0
1401,np6_nt5,nt1_np1,11.0
1401,np7_nt10,nt21_np15,11.0
1402,np2_nt2,nt16_np17,11.0
1402,np10_nt25,nt21_np16,11.0
1402,np9_nt20,nt22_np14,11.0
1403,np9_nt20,nt21_np15,11.0
1403,np10_nt25,nt4_np4,11.0
1404,np11_nt25,nt25_np10,11.0
1404,np13_nt23,nt21_np15,11.0
1405,np18_nt11,nt21_np15,11.0
1405,np5_nt5,nt24_np12,11.0
1406,np17_nt16,nt24_np12,11.0
1407,np4_nt4,nt21_np15,11.0
1409,np10_nt25,nt22_np14,11.0
1409,np6_nt5,nt1_np20,11.0
1410,np20_nt1,nt5_np5,11.0
1411,np20_nt1,nt23_np13,11.0
1411,np8_nt15,nt11_np18,11.0
1411,np20_nt1,nt15_np8,11.0
1411,np20_nt1,nt25_np10,11.0
1411,np16_nt21,nt20_np9,11.0
1413,np12_nt24,nt25_np11,11.0
1413,np6_nt5,nt15_np8,11.0
1413,np6_nt5,nt11_np18,11.0
1414,np16_nt21,nt4_np4,11.0
1414,np16_nt21,nt4_np4,11.0
1414,np2_nt2,nt25_np11,11.0
1414,np17_nt16,nt21_np16,11.0
1415,np9_nt20,nt1_np1,11.0
1416,np12_nt24,nt4_np4,11.0
1416,np15_nt21,nt6_np19,11.0
1417,np15_nt21,nt3_np3,11.0
1417,np14_nt22,nt5_np5,11.0
1418,np19_nt6,nt1_np1,11.0
1418,np13_nt23,nt4_np4,11.0
1418,np6_nt5,nt25_np11,11.0
1418,np19_nt6,nt1_np1,11.0
1418,np20_nt1,nt25_np11,11.0
1419,np8_nt15,nt21_np16,11.0
1419,np1_nt1,nt21_np15,11.0
1421,np2_nt2,nt1_np1,11.0
1421,np4_nt4,nt5_np6,11.0
1421,np14_nt22,nt10_np7,11.0
1421,np3_nt3,nt2_np2,11.0
1421,np18_nt11,nt23_np13,11.0
1422,np14_nt22,nt11_np18,11.0
1422,np14_nt22,nt5_np6,11.0
1422,np13_nt23,nt1_np20,11.0
1422,np3_nt3,nt5_np6,11.0
1423,np7_nt10,nt25_np11,11.0
1423,np19_nt6,nt3_np3,11.0
1423,np4_nt4,nt24_np12,11.0
1424,np7_nt10,nt23_np13,11.0
1426,np10_nt25,nt1_np1,11.0
1426,np2_nt2,nt3_np3,11.0
1426,np9_nt20,nt2_np2,11.0
1426,np9_nt20,nt16_np17,11.0
1426,np14_nt22,nt2_np2,11.0
1427,np9_nt20,nt4_np4,11.0
1427,np15_nt21,nt3_np3,11.0
1427,np16_nt21,nt15_np8,11.0
1428,np7_nt10,nt25_np11,11.0
1428,np17_nt16,nt5_np6,11.0
1429,np10_nt25,nt5_np6,11.0
1429,np16_nt21,nt16_np17,11.0
1430,np17_nt16,nt4_np4,11.0
1431,np17_nt16,nt6_np19,11.0
1431,np19_nt6,nt1_np20,11.0
1432,np18_nt11,nt25_np10,11.0
1433,np7_nt10,nt22_np14,11.0
1433,np2_nt2,nt15_np8,11.0
1433,np17_nt16,nt21_np15,11.0
1434,np4_nt4,nt5_np6,11.0
1435,np7_nt10,nt6_np19,11.0
1435,np17_nt16,nt11_np18,11.0
1435,np8_nt15,nt20_np9,11.0
1436,np15_nt21,nt6_np19,11.0
1437,np10_nt25,nt3_np3,11.0
1439,np9_nt20,nt6_np19,11.0
1440,np12_nt24,nt16_np17,11.0
1441,np12_nt24,nt2_np2,11.0
1442,np10_nt25,nt3_np3,11.0
1442,np12_nt24,nt11_np18,11.0
1442,np12_nt24,nt1_np1,11.0
1443,np11_nt25,nt21_np16,11.0
1444,np20_nt1,nt3_np3,11.0
1444,np10_nt25,nt25_np11,11.0
1444,np2_nt2,nt25_np11,11.0
1444,np16_nt21,nt11_np18,11.0
1444,np11_nt25,nt2_np2,11.0
1445,np7_nt10,nt22_np14,11.0
1445,np11_nt25,nt20_np9,11.0
1445,np7_nt10,nt1_np1,11.0
1445,np11_nt25,nt4_np4,11.0
1446,np19_nt6,nt10_np7,11.0
1446,np4_nt4,nt2_np2,11.0
1446,np20_nt1,nt10_np7,11.0
1446,np5_nt5,nt16_np17,11.0
1447,np16_nt21,nt5_np5,11.0
1447,np3_nt3,nt15_np8,11.0
1448,np15_nt21,nt1_np1,11.0
1448,np15_nt21,nt5_np6,11.0
1449,np13_nt23,nt4_np4,11.0
1449,np7_nt10,nt15_np8,11.0
1450,np19_nt6,nt25_np10,11.0
1450,np19_nt6,nt4_np4,11.0
1450,np15_nt21,nt23_np13,11.0
1450,np6_nt5,nt6_np19,11.0
1451,np13_nt23,nt21_np16,11.0
1451,np15_nt21,nt23_np13,11.0
1451,np12_nt24,nt2_np2,11.0
1452,np8_nt15,nt16_np17,11.0
1453,np17_nt16,nt5_np6,11.0
1453,np20_nt1,nt5_np5,11.0
1453,np10_nt25,nt5_np5,11.0
1453,np4_nt4,nt21_np15,11.0
1454,np18_nt11,nt6_np19,11.0
1454,np7_nt10,nt20_np9,11.0
1454,np18_nt11,nt20_np9,11.0
1455,np11_nt25,nt2_np2,11.0
1456,np17_nt16,nt10_np7,11.0
1456,np17_nt16,nt5_np6,11.0
1457,np12_nt24,nt23_np13,11.0
1457,np6_nt5,nt23_np13,11.0
1459,np11_nt25,nt20_np9,11.0
1459,np19_nt6,nt25_np11,11.0
1459,np15_nt21,nt1_np1,11.0
1460,np20_nt1,nt20_np9,11.0
1460,np14_nt22,nt1_np1,11.0
1460,np8_nt15,nt24_np12,11.0
1461,np13_nt23,nt1_np1,11.0
1461,np14_nt22,nt2_np2,11.0
1462,np12_nt24,nt4_np4,11.0
1463,np18_nt11,nt16_np17,11.0
1464,np5_nt5,nt1_np1,11.0
1464,np9_nt20,nt10_np7,11.0
1465,np1_nt1,nt6_np19,11.0
1465,np2_nt2,nt3_np3,11.0
1465,np6_nt5,nt24_np12,11.0
1466,np2_nt2,nt23_np13,11.0
1466,np3_nt3,nt5_np5,11.0
1466,np12_nt24,nt3_np3,11.0
1468,np18_nt11,nt23_np13,11.0
1468,np9_nt20,nt4_np4,11.0
1468,np10_nt25,nt21_np15,11.0
1468,np16_nt21,nt11_np18,11.0
1468,np10_nt25,nt22_np14,11.0
1470,np6_nt5,nt2_np2,11.0
1474,np5_nt5,nt11_np18,11.0
1474,np9_nt20,nt21_np16,11.0
1474,np19_nt6,nt15_np8,11.0
1475,np10_nt25,nt5_np6,11.0
1475,np11_nt25,nt16_np17,11.0
1476,np9_nt20,nt15_np8,11.0
1476,np17_nt16,nt1_np20,11.0
1476,np4_nt4,nt25_np11,11.0
1477,np20_nt1,nt22_np14,11.0
1477,np15_nt21,nt15_np8,11.0
1478,np12_nt24,nt15_np8,11.0
1478,np8_nt15,nt5_np5,11.0
1478,np4_nt4,nt21_np16,11.0
1478,np5_nt5,nt22_np14,11.0
1479,np8_nt15,nt11_np18,11.0
1479,np6_nt5,nt11_np18,11.0
1479,np2_nt2,nt16_np17,11.0
1480,np6_nt5,nt24_np12,11.0
1480,np14_nt22,nt25_np10,11.0
1481,np4_nt4,nt24_np12,11.0
1481,np19_nt6,nt24_np12,11.0
1481,np2_nt2,nt16_np17,11.0
1482,np11_nt25,nt6_np19,11.0
1483,np2_nt2,nt10_np7,11.0
1483,np14_nt22,nt5_np5,11.0
1484,np4_nt4,nt5_np5,11.0
1484,np16_nt21,nt24_np12,11.0
1485,np3_nt3,nt5_np6,11.0
1485,np14_nt22,nt1_np1,11.0
1486,np12_nt24,nt21_np15,11.0
1486,np13_nt23,nt24_np12,11.0
1486,np4_nt4,nt5_np6,11.0
1487,np16_nt21,nt22_np14,11.0
1487,np6_nt5,nt1_np20,11.0
1487,np6_nt5,nt3_np3,11.0
1488,np10_nt25,nt21_np16,11.0
1488,np14_nt22,nt25_np11,11.0
1488,np20_nt1,nt16_np17,11.0
1488,np16_nt21,nt21_np15,11.0
1490,np15_nt21,nt23_np13,11.0
1490,np16_nt21,nt23_np13,11.0
1491,np6_nt5,nt1_np20,11.0
1493,np16_nt21,nt5_np6,11.0
1494,np5_nt5,nt20_np9,11.0
1494,np4_nt4,nt11_np18,11.0
1494,np4_nt4,nt5_np5,11.0
1495,np6_nt5,nt11_np18,11.0
1495,np1_nt1,nt10_np7,11.0
1495,np5_nt5,nt21_np15,11.0
1496,np18_nt11,nt24_np12,11.0
1496,np8_nt15,nt21_np15,11.0
1496,np12_nt24,nt21_np16,11.0
1497,np2_nt2,nt25_np10,11.0
1497,np13_nt23,nt21_np16,11.0
1498,np15_nt21,nt1_np1,11.0
1498,np11_nt25,nt10_np7,11.0
1498,np14_nt22,nt10_np7,11.0
1500,np17_nt16,nt21_np15,11.0
1500,np4_nt4,nt1_np1,11.0
1500,np1_nt1,nt11_np18,11.0
1501,np12_nt24,nt25_np11,11.0
1501,np19_nt6,nt15_np8,11.0
1502,np14_nt22,nt25_np10,11.0
1503,np10_nt25,nt1_np20,11.0
1504,np18_nt11,nt1_np20,11.0
1504,np17_nt16,nt22_np14,11.0
1504,np19_nt6,nt22_np14,11.0
1505,np4_nt4,nt15_np8,11.0
1506,np8_nt15,nt1_np1,11.0
1506,np16_nt21,nt5_np6,11.0
1506,np2_nt2,nt25_np10,11.0
1507,np17_nt16,nt1_np20,11.0
1507,np18_nt11,nt5_np5,11.0
1507,np1_nt1,nt5_np5,11.0
1508,np16_nt21,nt6_np19,11.0
1508,np5_nt5,nt22_np14,11.0
1508,np8_nt15,nt5_np5,11.0
1509,np7_nt10,nt23_np13,11.0
1509,np15_nt21,nt2_np2,11.0
1510,np12_nt24,nt21_np16,11.0
1510,np3_nt3,nt5_np5,11.0
1511,np11_nt25,nt23_np13,11.0
1512,np20_nt1,nt11_np18,11.0
1512,np17_nt16,nt25_np10,11.0
1513,np18_nt11,nt3_np3,11.0
1513,np2_nt2,nt4_np4,11.0
1513,np19_nt6,nt25_np11,11.0
1513,np12_nt24,nt6_np19,11.0
1513,np12_nt24,nt22_np14,11.0
1514,np8_nt15,nt23_np13,11.0
1516,np19_nt6,nt21_np15,11.0
1516,np10_nt25,nt2_np2,11.0
1516,np1_nt1,nt5_np5,11.0
1517,np19_nt6,nt2_np2,11.0
1518,np3_nt3,nt20_np9,11.0
1518,np2_nt2,nt10_np7,11.0
1518,np18_nt11,nt1_np1,11.0
1519,np5_nt5,nt25_np10,11.0
1519,np7_nt10,nt2_np2,11.0
1519,np15_nt21,nt10_np7,11.0
1521,np6_nt5,nt5_np5,11.0
1521,np12_nt24,nt10_np7,11.0
1521,np20_nt1,nt5_np5,11.0
1523,np8_nt15,nt6_np19,11.0
1523,np9_nt20,nt5_np6,11.0
1523,np1_nt1,nt3_np3,11.0
1523,np4_nt4,nt15_np8,11.0
1523,np14_nt22,nt5_np5,11.0
1524,np5_nt5,nt11_np18,11.0
1524,np10_nt25,nt22_np14,11.0
1524,np4_nt4,nt3_np3,11.0
1525,np4_nt4,nt21_np16,11.0
1525,np6_nt5,nt11_np18,11.0
1526,np12_nt24,nt21_np16,11.0
1526,np1_nt1,nt24_np12,11.0
1526,np2_nt2,nt15_np8,11.0
1527,np10_nt25,nt1_np1,11.0
1527,np20_nt1,nt1_np1,11.0
1528,np16_nt21,nt5_np5,11.0
1528,np3_nt3,nt5_np6,11.0
1528,np1_nt1,nt16_np17,11.0
1528,np15_nt21,nt11_np18,11.0
1529,np4_nt4,nt24_np12,11.0
1529,np18_nt11,nt21_np16,11.0
1529,np6_nt5,nt22_np14,11.0
1531,np15_nt21,nt21_np16,11.0
1531,np15_nt21,nt22_np14,11.0
1531,np15_nt21,nt1_np1,11.0
1531,np13_nt23,nt5_np6,11.0
1531,np16_nt21,nt15_np8,11.0
1532,np19_nt6,nt20_np9,11.0
1532,np16_nt21,nt4_np4,11.0
1533,np16_nt21,nt25_np10,11.0
1533,np11_nt25,nt11_np18,11.0
1533,np17_nt16,nt11_np18,11.0
1535,np5_nt5,nt22_np14,11.0
1535,np2_nt2,nt20_np9,11.0
1535,np9_nt20,nt2_np2,11.0
1535,np13_nt23,nt21_np16,11.0
